Price,Shaft_Diameter,Rated_torque,Max_Torque_Rating,Thermal_Rating,Actual_Ratio,Max_Input_Power,Actual_Speed_Rpm
24710.0,28.59,3222.88,4595.39,11.52,1067.45,38.71,104.9
24750.0,28.61,3230.79,4606.6,11.55,1070.11,38.81,105.16
24800.0,28.63,3238.7,4617.8,11.57,1072.77,38.91,105.42
24850.0,28.66,3246.61,4629.01,11.6,1075.43,39.0,105.68
24890.0,28.68,3254.51,4640.22,11.63,1078.09,39.1,105.94
24940.0,28.71,3262.42,4651.43,11.65,1080.75,39.2,106.21
24990.0,28.73,3270.33,4662.63,11.68,1083.41,39.29,106.47
25040.0,28.76,3278.24,4673.84,11.71,1086.07,39.39,106.73
25080.0,28.78,3286.15,4685.05,11.73,1088.73,39.49,106.99
25130.0,28.81,3294.06,4696.26,11.76,1091.39,39.58,107.25
25180.0,28.83,3301.96,4707.46,11.79,1094.05,39.68,107.52
25220.0,28.86,3309.87,4718.67,11.81,1096.72,39.78,107.78
25270.0,28.88,3317.78,4729.88,11.84,1099.38,39.87,108.04
25320.0,28.91,3325.69,4741.09,11.87,1102.04,39.97,108.3
25360.0,28.93,3333.6,4752.3,11.89,1104.7,40.07,108.56
25410.0,28.96,3341.5,4763.5,11.92,1107.36,40.16,108.82
25460.0,28.98,3349.41,4774.71,11.95,1110.02,40.26,109.09
25510.0,29.01,3357.32,4785.92,11.97,1112.68,40.36,109.35
25550.0,29.03,3365.23,4797.13,12.0,1115.34,40.45,109.61
25600.0,29.06,3373.14,4808.33,12.03,1118.0,40.55,109.87
25650.0,29.08,3381.04,4819.54,12.05,1120.66,40.65,110.13
25690.0,29.11,3388.95,4830.75,12.08,1123.32,40.75,110.4
25740.0,29.13,3396.86,4841.96,12.11,1125.98,40.84,110.66
25790.0,29.16,3404.77,4853.16,12.13,1128.64,40.94,110.92
25830.0,29.18,3412.68,4864.37,12.16,1131.3,41.04,111.18
25880.0,29.21,3420.58,4875.58,12.19,1133.96,41.13,111.44
25930.0,29.23,3428.49,4886.79,12.21,1136.63,41.23,111.71
25970.0,29.25,3436.4,4897.99,12.24,1139.29,41.33,111.97
26020.0,29.28,3444.31,4909.2,12.27,1141.95,41.42,112.23
26070.0,29.3,3452.22,4920.41,12.29,1144.61,41.52,112.49
26120.0,29.33,3460.12,4931.62,12.32,1147.27,41.62,112.75
26160.0,29.35,3468.03,4942.83,12.35,1149.93,41.71,113.02
26210.0,29.38,3475.94,4954.03,12.37,1152.59,41.81,113.28
26260.0,29.4,3483.85,4965.24,12.4,1155.25,41.91,113.54
26300.0,29.43,3491.76,4976.45,12.43,1157.91,42.0,113.8
26350.0,29.45,3499.66,4987.66,12.45,1160.57,42.1,114.06
26400.0,29.48,3507.57,4998.86,12.48,1163.23,42.2,114.33
26440.0,29.5,3515.48,5010.07,12.51,1165.89,42.29,114.59
26490.0,29.53,3523.39,5021.28,12.53,1168.55,42.39,114.85
26540.0,29.55,3531.3,5032.49,12.56,1171.21,42.49,115.11
26590.0,29.58,3539.21,5043.69,12.59,1173.87,42.58,115.37
26630.0,29.6,3547.11,5054.9,12.61,1176.54,42.68,115.63
26680.0,29.63,3555.02,5066.11,12.64,1179.2,42.78,115.9
26730.0,29.65,3562.93,5077.32,12.67,1181.86,42.87,116.16
26770.0,29.68,3570.84,5088.52,12.69,1184.52,42.97,116.42
26820.0,29.7,3578.75,5099.73,12.72,1187.18,43.07,116.68
26870.0,29.73,3586.65,5110.94,12.75,1189.84,43.16,116.94
26910.0,29.75,3594.56,5122.15,12.77,1192.5,43.26,117.21
26960.0,29.78,3602.47,5133.36,12.8,1195.16,43.36,117.47
27010.0,29.8,3610.38,5144.56,12.83,1197.82,43.45,117.73
27050.0,29.83,3618.29,5155.77,12.85,1200.48,43.55,117.99
27100.0,29.85,3626.19,5166.98,12.88,1203.14,43.65,118.25
27150.0,29.88,3634.1,5178.19,12.91,1205.8,43.74,118.52
27200.0,29.9,3642.01,5189.39,12.93,1208.46,43.84,118.78
27240.0,29.92,3649.92,5200.6,12.96,1211.12,43.94,119.04
27290.0,29.95,3657.83,5211.81,12.99,1213.79,44.03,119.3
27340.0,29.97,3665.73,5223.02,13.01,1216.45,44.13,119.56
27380.0,30.0,3673.64,5234.22,13.04,1219.11,44.23,119.83
27430.0,30.02,3681.55,5245.43,13.07,1221.77,44.33,120.09
27480.0,30.05,3689.46,5256.64,13.09,1224.43,44.42,120.35
27520.0,30.07,3697.37,5267.85,13.12,1227.09,44.52,120.61
27570.0,30.1,3705.27,5279.05,13.15,1229.75,44.62,120.87
27620.0,30.12,3713.18,5290.26,13.17,1232.41,44.71,121.14
27660.0,30.15,3721.09,5301.47,13.2,1235.07,44.81,121.4
27710.0,30.17,3729.0,5312.68,13.23,1237.73,44.91,121.66
27760.0,30.2,3736.91,5323.89,13.25,1240.39,45.0,121.92
27810.0,30.22,3744.81,5335.09,13.28,1243.05,45.1,122.18
27850.0,30.25,3752.72,5346.3,13.31,1245.71,45.2,122.45
27900.0,30.27,3760.63,5357.51,13.33,1248.37,45.29,122.71
27950.0,30.3,3768.54,5368.72,13.36,1251.03,45.39,122.97
27990.0,30.32,3776.45,5379.92,13.39,1253.7,45.49,123.23
28040.0,30.35,3784.36,5391.13,13.41,1256.36,45.58,123.49
28090.0,30.37,3792.26,5402.34,13.44,1259.02,45.68,123.75
28130.0,30.4,3800.17,5413.55,13.47,1261.68,45.78,124.02
28180.0,30.42,3808.08,5424.75,13.49,1264.34,45.87,124.28
28230.0,30.45,3815.99,5435.96,13.52,1267.0,45.97,124.54
28280.0,30.47,3823.9,5447.17,13.55,1269.66,46.07,124.8
28320.0,30.5,3831.8,5458.38,13.57,1272.32,46.16,125.06
28370.0,30.52,3839.71,5469.58,13.6,1274.98,46.26,125.33
28420.0,30.54,3847.62,5480.79,13.63,1277.64,46.36,125.59
28460.0,30.57,3855.53,5492.0,13.65,1280.3,46.45,125.85
28510.0,30.59,3863.44,5503.21,13.68,1282.96,46.55,126.11
28560.0,30.62,3871.34,5514.42,13.71,1285.62,46.65,126.37
28600.0,30.64,3879.25,5525.62,13.73,1288.28,46.74,126.64
28650.0,30.67,3887.16,5536.83,13.76,1290.94,46.84,126.9
28700.0,30.69,3895.07,5548.04,13.79,1293.61,46.94,127.16
28740.0,30.72,3902.98,5559.25,13.81,1296.27,47.03,127.42
28790.0,30.74,3910.88,5570.45,13.84,1298.93,47.13,127.68
28840.0,30.77,3918.79,5581.66,13.87,1301.59,47.23,127.95
28890.0,30.79,3926.7,5592.87,13.89,1304.25,47.32,128.21
28930.0,30.82,3934.61,5604.08,13.92,1306.91,47.42,128.47
28980.0,30.84,3942.52,5615.28,13.95,1309.57,47.52,128.73
29030.0,30.87,3950.42,5626.49,13.97,1312.23,47.61,128.99
29070.0,30.89,3958.33,5637.7,14.0,1314.89,47.71,129.26
29120.0,30.92,3966.24,5648.91,14.03,1317.55,47.81,129.52
29170.0,30.94,3974.15,5660.11,14.05,1320.21,47.91,129.78
29210.0,30.97,3982.06,5671.32,14.08,1322.87,48.0,130.04
29260.0,30.99,3989.96,5682.53,14.11,1325.53,48.1,130.3
29310.0,31.02,3997.87,5693.74,14.13,1328.19,48.2,130.57
29360.0,31.04,4005.78,5704.95,14.16,1330.85,48.29,130.83
29400.0,31.07,4013.69,5716.15,14.19,1333.52,48.39,131.09
29450.0,31.09,4021.6,5727.36,14.21,1336.18,48.49,131.35
29500.0,31.12,4029.51,5738.57,14.24,1338.84,48.58,131.61
29540.0,31.14,4037.41,5749.78,14.27,1341.5,48.68,131.87
29590.0,31.17,4045.32,5760.98,14.29,1344.16,48.78,132.14
29640.0,31.19,4053.23,5772.19,14.32,1346.82,48.87,132.4
29680.0,31.21,4061.14,5783.4,14.35,1349.48,48.97,132.66
29730.0,31.24,4069.05,5794.61,14.37,1352.14,49.07,132.92
29780.0,31.26,4076.95,5805.81,14.4,1354.8,49.16,133.18
29820.0,31.29,4084.86,5817.02,14.43,1357.46,49.26,133.45
29870.0,31.31,4092.77,5828.23,14.45,1360.12,49.36,133.71
29920.0,31.34,4100.68,5839.44,14.48,1362.78,49.45,133.97
29970.0,31.36,4108.59,5850.64,14.51,1365.44,49.55,134.23
30010.0,31.39,4116.49,5861.85,14.53,1368.1,49.65,134.49
30060.0,31.41,4124.4,5873.06,14.56,1370.77,49.74,134.76
30110.0,31.44,4132.31,5884.27,14.59,1373.43,49.84,135.02
30150.0,31.46,4140.22,5895.48,14.61,1376.09,49.94,135.28
30200.0,31.49,4148.13,5906.68,14.64,1378.75,50.03,135.54
30250.0,31.51,4156.03,5917.89,14.67,1381.41,50.13,135.8
30290.0,31.54,4163.94,5929.1,14.69,1384.07,50.23,136.07
30340.0,31.56,4171.85,5940.31,14.72,1386.73,50.32,136.33
30390.0,31.59,4179.76,5951.51,14.75,1389.39,50.42,136.59
30430.0,31.61,4187.67,5962.72,14.77,1392.05,50.52,136.85
30480.0,31.64,4195.57,5973.93,14.8,1394.71,50.61,137.11
30530.0,31.66,4203.48,5985.14,14.83,1397.37,50.71,137.38
30580.0,31.69,4211.39,5996.34,14.85,1400.03,50.81,137.64
30620.0,31.71,4219.3,6007.55,14.88,1402.69,50.9,137.9
30670.0,31.74,4227.21,6018.76,14.91,1405.35,51.0,138.16
30720.0,31.76,4235.11,6029.97,14.93,1408.01,51.1,138.42
30760.0,31.79,4243.02,6041.17,14.96,1410.68,51.19,138.69
30810.0,31.81,4250.93,6052.38,14.99,1413.34,51.29,138.95
30860.0,31.83,4258.84,6063.59,15.01,1416.0,51.39,139.21
30900.0,31.86,4266.75,6074.8,15.04,1418.66,51.49,139.47
30950.0,31.88,4274.66,6086.01,15.07,1421.32,51.58,139.73
31000.0,31.91,4282.56,6097.21,15.09,1423.98,51.68,139.99
31050.0,31.93,4290.47,6108.42,15.12,1426.64,51.78,140.26
31090.0,31.96,4298.38,6119.63,15.15,1429.3,51.87,140.52
31140.0,31.98,4306.29,6130.84,15.17,1431.96,51.97,140.78
31190.0,32.01,4314.2,6142.04,15.2,1434.62,52.07,141.04
31230.0,32.03,4322.1,6153.25,15.23,1437.28,52.16,141.3
31280.0,32.06,4330.01,6164.46,15.25,1439.94,52.26,141.57
31330.0,32.08,4337.92,6175.67,15.28,1442.6,52.36,141.83
31370.0,32.11,4345.83,6186.87,15.31,1445.26,52.45,142.09
31420.0,32.13,4353.74,6198.08,15.33,1447.92,52.55,142.35
31470.0,32.16,4361.64,6209.29,15.36,1450.59,52.65,142.61
31510.0,32.18,4369.55,6220.5,15.39,1453.25,52.74,142.88
31560.0,32.21,4377.46,6231.7,15.41,1455.91,52.84,143.14
31610.0,32.23,4385.37,6242.91,15.44,1458.57,52.94,143.4
31660.0,32.26,4393.28,6254.12,15.47,1461.23,53.03,143.66
31700.0,32.28,4401.18,6265.33,15.49,1463.89,53.13,143.92
31750.0,32.31,4409.09,6276.54,15.52,1466.55,53.23,144.19
31800.0,32.33,4417.0,6287.74,15.55,1469.21,53.32,144.45
31840.0,32.36,4424.91,6298.95,15.57,1471.87,53.42,144.71
31890.0,32.38,4432.82,6310.16,15.6,1474.53,53.52,144.97
31940.0,32.41,4440.72,6321.37,15.63,1477.19,53.61,145.23
31980.0,32.43,4448.63,6332.57,15.65,1479.85,53.71,145.5
32030.0,32.46,4456.54,6343.78,15.68,1482.51,53.81,145.76
32080.0,32.48,4464.45,6354.99,15.71,1485.17,53.9,146.02
32120.0,32.5,4472.36,6366.2,15.73,1487.84,54.0,146.28
32170.0,32.53,4480.26,6377.4,15.76,1490.5,54.1,146.54
32220.0,32.55,4488.17,6388.61,15.79,1493.16,54.19,146.8
32270.0,32.58,4496.08,6399.82,15.81,1495.82,54.29,147.07
32310.0,32.6,4503.99,6411.03,15.84,1498.48,54.39,147.33
32360.0,32.63,4511.9,6422.23,15.87,1501.14,54.48,147.59
32410.0,32.65,4519.81,6433.44,15.89,1503.8,54.58,147.85
32450.0,32.68,4527.71,6444.65,15.92,1506.46,54.68,148.11
32500.0,32.7,4535.62,6455.86,15.95,1509.12,54.77,148.38
32550.0,32.73,4543.53,6467.07,15.97,1511.78,54.87,148.64
32590.0,32.75,4551.44,6478.27,16.0,1514.44,54.97,148.9
32640.0,32.78,4559.35,6489.48,16.03,1517.1,55.07,149.16
32690.0,32.8,4567.25,6500.69,16.05,1519.76,55.16,149.42
32740.0,32.83,4575.16,6511.9,16.08,1522.42,55.26,149.69
32780.0,32.85,4583.07,6523.1,16.11,1525.08,55.36,149.95
32830.0,32.88,4590.98,6534.31,16.13,1527.75,55.45,150.21
32880.0,32.9,4598.89,6545.52,16.16,1530.41,55.55,150.47
32920.0,32.93,4606.79,6556.73,16.19,1533.07,55.65,150.73
32970.0,32.95,4614.7,6567.93,16.21,1535.73,55.74,151.0
33020.0,32.98,4622.61,6579.14,16.24,1538.39,55.84,151.26
33060.0,33.0,4630.52,6590.35,16.27,1541.05,55.94,151.52
33110.0,33.03,4638.43,6601.56,16.29,1543.71,56.03,151.78
33160.0,33.05,4646.33,6612.76,16.32,1546.37,56.13,152.04
33200.0,33.08,4654.24,6623.97,16.35,1549.03,56.23,152.31
33250.0,33.1,4662.15,6635.18,16.37,1551.69,56.32,152.57
33300.0,33.12,4670.06,6646.39,16.4,1554.35,56.42,152.83
33350.0,33.15,4677.97,6657.6,16.43,1557.01,56.52,153.09
33390.0,33.17,4685.87,6668.8,16.45,1559.67,56.61,153.35
33440.0,33.2,4693.78,6680.01,16.48,1562.33,56.71,153.62
33490.0,33.22,4701.69,6691.22,16.51,1564.99,56.81,153.88
33530.0,33.25,4709.6,6702.43,16.53,1567.66,56.9,154.14
33580.0,33.27,4717.51,6713.63,16.56,1570.32,57.0,154.4
33630.0,33.3,4725.41,6724.84,16.59,1572.98,57.1,154.66
33670.0,33.32,4733.32,6736.05,16.61,1575.64,57.19,154.92
33720.0,33.35,4741.23,6747.26,16.64,1578.3,57.29,155.19
33770.0,33.37,4749.14,6758.46,16.67,1580.96,57.39,155.45
33820.0,33.4,4757.05,6769.67,16.69,1583.62,57.48,155.71
33860.0,33.42,4764.96,6780.88,16.72,1586.28,57.58,155.97
33910.0,33.45,4772.86,6792.09,16.75,1588.94,57.68,156.23
33960.0,33.47,4780.77,6803.29,16.77,1591.6,57.77,156.5
34000.0,33.5,4788.68,6814.5,16.8,1594.26,57.87,156.76
34050.0,33.52,4796.59,6825.71,16.83,1596.92,57.97,157.02
34100.0,33.55,4804.5,6836.92,16.85,1599.58,58.06,157.28
34140.0,33.57,4812.4,6848.13,16.88,1602.24,58.16,157.54
34190.0,33.6,4820.31,6859.33,16.91,1604.9,58.26,157.81
34240.0,33.62,4828.22,6870.54,16.93,1607.57,58.35,158.07
34280.0,33.65,4836.13,6881.75,16.96,1610.23,58.45,158.33
34330.0,33.67,4844.04,6892.96,16.99,1612.89,58.55,158.59
34380.0,33.7,4851.94,6904.16,17.01,1615.55,58.65,158.85
34430.0,33.72,4859.85,6915.37,17.04,1618.21,58.74,159.12
34470.0,33.74,4867.76,6926.58,17.07,1620.87,58.84,159.38
34520.0,33.77,4875.67,6937.79,17.09,1623.53,58.94,159.64
34570.0,33.79,4883.58,6948.99,17.12,1626.19,59.03,159.9
34610.0,33.82,4891.48,6960.2,17.15,1628.85,59.13,160.16
34660.0,33.84,4899.39,6971.41,17.17,1631.51,59.23,160.43
34710.0,33.87,4907.3,6982.62,17.2,1634.17,59.32,160.69
34750.0,33.89,4915.21,6993.82,17.23,1636.83,59.42,160.95
34800.0,33.92,4923.12,7005.03,17.25,1639.49,59.52,161.21
34850.0,33.94,4931.02,7016.24,17.28,1642.15,59.61,161.47
34890.0,33.97,4938.93,7027.45,17.31,1644.82,59.71,161.74
34940.0,33.99,4946.84,7038.66,17.33,1647.48,59.81,162.0
34990.0,34.02,4954.75,7049.86,17.36,1650.14,59.9,162.26
35040.0,34.04,4962.66,7061.07,17.39,1652.8,60.0,162.52
35080.0,34.07,4970.56,7072.28,17.41,1655.46,60.1,162.78
35130.0,34.09,4978.47,7083.49,17.44,1658.12,60.19,163.04
35180.0,34.12,4986.38,7094.69,17.47,1660.78,60.29,163.31
35220.0,34.14,4994.29,7105.9,17.49,1663.44,60.39,163.57
35270.0,34.17,5002.2,7117.11,17.52,1666.1,60.48,163.83
35320.0,34.19,5010.11,7128.32,17.55,1668.76,60.58,164.09
35360.0,34.22,5018.01,7139.52,17.57,1671.42,60.68,164.35
35410.0,34.24,5025.92,7150.73,17.6,1674.08,60.77,164.62
35460.0,34.27,5033.83,7161.94,17.63,1676.74,60.87,164.88
35510.0,34.29,5041.74,7173.15,17.65,1679.4,60.97,165.14
35550.0,34.32,5049.65,7184.35,17.68,1682.06,61.06,165.4
35600.0,34.34,5057.55,7195.56,17.71,1684.73,61.16,165.66
35650.0,34.37,5065.46,7206.77,17.73,1687.39,61.26,165.93
35690.0,34.39,5073.37,7217.98,17.76,1690.05,61.35,166.19
35740.0,34.41,5081.28,7229.19,17.79,1692.71,61.45,166.45
35790.0,34.44,5089.19,7240.39,17.81,1695.37,61.55,166.71
35830.0,34.46,5097.09,7251.6,17.84,1698.03,61.64,166.97
35880.0,34.49,5105.0,7262.81,17.87,1700.69,61.74,167.24
35930.0,34.51,5112.91,7274.02,17.89,1703.35,61.84,167.5
35970.0,34.54,5120.82,7285.22,17.92,1706.01,61.93,167.76
36020.0,34.56,5128.73,7296.43,17.95,1708.67,62.03,168.02
36070.0,34.59,5136.63,7307.64,17.97,1711.33,62.13,168.28
36120.0,34.61,5144.54,7318.85,18.0,1713.99,62.23,168.55
36160.0,34.64,5152.45,7330.05,18.03,1716.65,62.32,168.81
36210.0,34.66,5160.36,7341.26,18.05,1719.31,62.42,169.07
36260.0,34.69,5168.27,7352.47,18.08,1721.97,62.52,169.33
36300.0,34.71,5176.17,7363.68,18.11,1724.64,62.61,169.59
36350.0,34.74,5184.08,7374.88,18.13,1727.3,62.71,169.86
36400.0,34.76,5191.99,7386.09,18.16,1729.96,62.81,170.12
36440.0,34.79,5199.9,7397.3,18.19,1732.62,62.9,170.38
36490.0,34.81,5207.81,7408.51,18.21,1735.28,63.0,170.64
36540.0,34.84,5215.71,7419.72,18.24,1737.94,63.1,170.9
36590.0,34.86,5223.62,7430.92,18.27,1740.6,63.19,171.16
36630.0,34.89,5231.53,7442.13,18.29,1743.26,63.29,171.43
36680.0,34.91,5239.44,7453.34,18.32,1745.92,63.39,171.69
36730.0,34.94,5247.35,7464.55,18.35,1748.58,63.48,171.95
36770.0,34.96,5255.26,7475.75,18.37,1751.24,63.58,172.21
36820.0,34.99,5263.16,7486.96,18.4,1753.9,63.68,172.47
36870.0,35.01,5271.07,7498.17,18.43,1756.56,63.77,172.74
36910.0,35.03,5278.98,7509.38,18.45,1759.22,63.87,173.0
36960.0,35.06,5286.89,7520.58,18.48,1761.88,63.97,173.26
37010.0,35.08,5294.8,7531.79,18.51,1764.55,64.06,173.52
37050.0,35.11,5302.7,7543.0,18.53,1767.21,64.16,173.78
37100.0,35.13,5310.61,7554.21,18.56,1769.87,64.26,174.05
37150.0,35.16,5318.52,7565.41,18.59,1772.53,64.35,174.31
37200.0,35.18,5326.43,7576.62,18.61,1775.19,64.45,174.57
37240.0,35.21,5334.34,7587.83,18.64,1777.85,64.55,174.83
37290.0,35.23,5342.24,7599.04,18.67,1780.51,64.64,175.09
37340.0,35.26,5350.15,7610.25,18.69,1783.17,64.74,175.36
37380.0,35.28,5358.06,7621.45,18.72,1785.83,64.84,175.62
37430.0,35.31,5365.97,7632.66,18.75,1788.49,64.93,175.88
37480.0,35.33,5373.88,7643.87,18.77,1791.15,65.03,176.14
37520.0,35.36,5381.78,7655.08,18.8,1793.81,65.13,176.4
37570.0,35.38,5389.69,7666.28,18.83,1796.47,65.22,176.67
37620.0,35.41,5397.6,7677.49,18.85,1799.13,65.32,176.93
37660.0,35.43,5405.51,7688.7,18.88,1801.8,65.42,177.19
37710.0,35.46,5413.42,7699.91,18.91,1804.46,65.51,177.45
37760.0,35.48,5421.32,7711.11,18.93,1807.12,65.61,177.71
37810.0,35.51,5429.23,7722.32,18.96,1809.78,65.71,177.97
37850.0,35.53,5437.14,7733.53,18.99,1812.44,65.81,178.24
37900.0,35.56,5445.05,7744.74,19.01,1815.1,65.9,178.5
37950.0,35.58,5452.96,7755.94,19.04,1817.76,66.0,178.76
37990.0,35.61,5460.86,7767.15,19.07,1820.42,66.1,179.02
38040.0,35.63,5468.77,7778.36,19.09,1823.08,66.19,179.28
38090.0,35.66,5476.68,7789.57,19.12,1825.74,66.29,179.55
38130.0,35.68,5484.59,7800.78,19.15,1828.4,66.39,179.81
38180.0,35.7,5492.5,7811.98,19.17,1831.06,66.48,180.07
38230.0,35.73,5500.4,7823.19,19.2,1833.72,66.58,180.33
38280.0,35.75,5508.31,7834.4,19.23,1836.38,66.68,180.59
38320.0,35.78,5516.22,7845.61,19.25,1839.04,66.77,180.86
38370.0,35.8,5524.13,7856.81,19.28,1841.71,66.87,181.12
38420.0,35.83,5532.04,7868.02,19.31,1844.37,66.97,181.38
38460.0,35.85,5539.95,7879.23,19.33,1847.03,67.06,181.64
38510.0,35.88,5547.85,7890.44,19.36,1849.69,67.16,181.9
38560.0,35.9,5555.76,7901.64,19.39,1852.35,67.26,182.17
38600.0,35.93,5563.67,7912.85,19.41,1855.01,67.35,182.43
38650.0,35.95,5571.58,7924.06,19.44,1857.67,67.45,182.69
38700.0,35.98,5579.49,7935.27,19.47,1860.33,67.55,182.95
38740.0,36.0,5587.39,7946.47,19.49,1862.99,67.64,183.21
38790.0,36.03,5595.3,7957.68,19.52,1865.65,67.74,183.48
38840.0,36.05,5603.21,7968.89,19.55,1868.31,67.84,183.74
38890.0,36.08,5611.12,7980.1,19.57,1870.97,67.93,184.0
38930.0,36.1,5619.03,7991.31,19.6,1873.63,68.03,184.26
38980.0,36.13,5626.93,8002.51,19.63,1876.29,68.13,184.52
39030.0,36.15,5634.84,8013.72,19.65,1878.95,68.22,184.79
39070.0,36.18,5642.75,8024.93,19.68,1881.62,68.32,185.05
39120.0,36.2,5650.66,8036.14,19.71,1884.28,68.42,185.31
39170.0,36.23,5658.57,8047.34,19.73,1886.94,68.51,185.57
39210.0,36.25,5666.47,8058.55,19.76,1889.6,68.61,185.83
39260.0,36.28,5674.38,8069.76,19.79,1892.26,68.71,186.09
39310.0,36.3,5682.29,8080.97,19.81,1894.92,68.8,186.36
39360.0,36.32,5690.2,8092.17,19.84,1897.58,68.9,186.62
39400.0,36.35,5698.11,8103.38,19.87,1900.24,69.0,186.88
39450.0,36.37,5706.01,8114.59,19.89,1902.9,69.09,187.14
39500.0,36.4,5713.92,8125.8,19.92,1905.56,69.19,187.4
39540.0,36.42,5721.83,8137.0,19.95,1908.22,69.29,187.67
39590.0,36.45,5729.74,8148.21,19.97,1910.88,69.39,187.93
39640.0,36.47,5737.65,8159.42,20.0,1913.54,69.48,188.19
39680.0,36.5,5745.55,8170.63,20.03,1916.2,69.58,188.45
39730.0,36.52,5753.46,8181.84,20.05,1918.86,69.68,188.71
39780.0,36.55,5761.37,8193.04,20.08,1921.53,69.77,188.98
39820.0,36.57,5769.28,8204.25,20.11,1924.19,69.87,189.24
39870.0,36.6,5777.19,8215.46,20.13,1926.85,69.97,189.5
39920.0,36.62,5785.1,8226.67,20.16,1929.51,70.06,189.76
39970.0,36.65,5793.0,8237.87,20.19,1932.17,70.16,190.02
40010.0,36.67,5800.91,8249.08,20.21,1934.83,70.26,190.29
40060.0,36.7,5808.82,8260.29,20.24,1937.49,70.35,190.55
40110.0,36.72,5816.73,8271.5,20.27,1940.15,70.45,190.81
40150.0,36.75,5824.64,8282.7,20.29,1942.81,70.55,191.07
40200.0,36.77,5832.54,8293.91,20.32,1945.47,70.64,191.33
40250.0,36.8,5840.45,8305.12,20.35,1948.13,70.74,191.6
40290.0,36.82,5848.36,8316.33,20.37,1950.79,70.84,191.86
40340.0,36.85,5856.27,8327.53,20.4,1953.45,70.93,192.12
40390.0,36.87,5864.18,8338.74,20.43,1956.11,71.03,192.38
40430.0,36.9,5872.08,8349.95,20.45,1958.78,71.13,192.64
40480.0,36.92,5879.99,8361.16,20.48,1961.44,71.22,192.91
40530.0,36.95,5887.9,8372.37,20.51,1964.1,71.32,193.17
40580.0,36.97,5895.81,8383.57,20.53,1966.76,71.42,193.43
40620.0,36.99,5903.72,8394.78,20.56,1969.42,71.51,193.69
40670.0,37.02,5911.62,8405.99,20.59,1972.08,71.61,193.95
40720.0,37.04,5919.53,8417.2,20.61,1974.74,71.71,194.21
40760.0,37.07,5927.44,8428.4,20.64,1977.4,71.8,194.48
40810.0,37.09,5935.35,8439.61,20.67,1980.06,71.9,194.74
40860.0,37.12,5943.26,8450.82,20.69,1982.72,72.0,195.0
40900.0,37.14,5951.16,8462.03,20.72,1985.38,72.09,195.26
40950.0,37.17,5959.07,8473.23,20.75,1988.04,72.19,195.52
41000.0,37.19,5966.98,8484.44,20.77,1990.7,72.29,195.79
41050.0,37.22,5974.89,8495.65,20.8,1993.36,72.38,196.05
41090.0,37.24,5982.8,8506.86,20.83,1996.02,72.48,196.31
41140.0,37.27,5990.7,8518.06,20.85,1998.69,72.58,196.57
41190.0,37.29,5998.61,8529.27,20.88,2001.35,72.67,196.83
41230.0,37.32,6006.52,8540.48,20.91,2004.01,72.77,197.1
41280.0,37.34,6014.43,8551.69,20.93,2006.67,72.87,197.36
41330.0,37.37,6022.34,8562.9,20.96,2009.33,72.97,197.62
41370.0,37.39,6030.25,8574.1,20.99,2011.99,73.06,197.88
41420.0,37.42,6038.15,8585.31,21.01,2014.65,73.16,198.14
41470.0,37.44,6046.06,8596.52,21.04,2017.31,73.26,198.41
41510.0,37.47,6053.97,8607.73,21.07,2019.97,73.35,198.67
41560.0,37.49,6061.88,8618.93,21.09,2022.63,73.45,198.93
41610.0,37.52,6069.79,8630.14,21.12,2025.29,73.55,199.19
41660.0,37.54,6077.69,8641.35,21.15,2027.95,73.64,199.45
41700.0,37.57,6085.6,8652.56,21.17,2030.61,73.74,199.72
41750.0,37.59,6093.51,8663.76,21.2,2033.27,73.84,199.98
41800.0,37.61,6101.42,8674.97,21.23,2035.93,73.93,200.24
41840.0,37.64,6109.33,8686.18,21.25,2038.6,74.03,200.5
41890.0,37.66,6117.23,8697.39,21.28,2041.26,74.13,200.76
41940.0,37.69,6125.14,8708.59,21.31,2043.92,74.22,201.03
41980.0,37.71,6133.05,8719.8,21.33,2046.58,74.32,201.29
42030.0,37.74,6140.96,8731.01,21.36,2049.24,74.42,201.55
42080.0,37.76,6148.87,8742.22,21.39,2051.9,74.51,201.81
42130.0,37.79,6156.77,8753.43,21.41,2054.56,74.61,202.07
42170.0,37.81,6164.68,8764.63,21.44,2057.22,74.71,202.33
42220.0,37.84,6172.59,8775.84,21.47,2059.88,74.8,202.6
42270.0,37.86,6180.5,8787.05,21.49,2062.54,74.9,202.86
42310.0,37.89,6188.41,8798.26,21.52,2065.2,75.0,203.12
42360.0,37.91,6196.31,8809.46,21.55,2067.86,75.09,203.38
42410.0,37.94,6204.22,8820.67,21.57,2070.52,75.19,203.64
42450.0,37.96,6212.13,8831.88,21.6,2073.18,75.29,203.91
42500.0,37.99,6220.04,8843.09,21.63,2075.84,75.38,204.17
42550.0,38.01,6227.95,8854.29,21.65,2078.51,75.48,204.43
42590.0,38.04,6235.85,8865.5,21.68,2081.17,75.58,204.69
42640.0,38.06,6243.76,8876.71,21.71,2083.83,75.67,204.95
42690.0,38.09,6251.67,8887.92,21.73,2086.49,75.77,205.22
42740.0,38.11,6259.58,8899.12,21.76,2089.15,75.87,205.48
42780.0,38.14,6267.49,8910.33,21.79,2091.81,75.96,205.74
